text_id,post_text,sentiment_label,topic_category
TXT_00645,We\u2019re in the studio working on the new album and it sounds EPIC. We may as well pick up our Brit Award now\u002c tbh.,Positive,Community_Discussion
TXT_00646,@user Would the bar be showing Pittsburgh Steelers V New York Giants on Sunday night?,Neutral,Community_Discussion
TXT_00647,k guys i got tot get some sleep for ISTEP tomorrow and see 4/9 OF MY CRUSHES cant wait and we r going outside luv u guys thanks for the,Positive,Community_Discussion
TXT_00648,I'm going to take it one step further tomorrow as the next David Beckham.,Positive,Community_Discussion
TXT_00649,May God bless the people of Israel and keep them safe.,Positive,Community_Discussion
TXT_00650,"The Dudley Boyz, Ric Flair &amp; Sting all in the same night?! Great Monday Night Raw! #AttitudeEra @user",Positive,Community_Discussion
TXT_00651,Hulk Hogan. More like Bulk Fooligan. Some folks never know when it's time to leave the room. He's had his day in the sun. Time to go away!,Negative,Community_Discussion
TXT_00652,I wish Milan make an attempt to sign Candreva in January,Neutral,Community_Discussion
TXT_00653,"@user @user tomorrow morning u will get reply, yakub will be hanged. India is not going to be govern by presstitutes,""",Negative,Community_Discussion
TXT_00654,@user I know it's so good! There's a marathon on comedy central. And yeah that really blows. Do you work tomorrow?,Positive,Community_Discussion
TXT_00655,Because Sunday just screams Pancake Day,Neutral,Community_Discussion
TXT_00656,"""What a pitch by #bluejays David Price, striking out Texteira unscathed with #Yankees on 1st &amp; 3rd #jays #cometogether""",Positive,Community_Discussion
TXT_00657,nick jonas and justin bieber soundtracking my last day in the sun...,Positive,Community_Discussion
TXT_00658,Veteran day is tomorrow and I have a project due? O.o,Negative,Community_Discussion
TXT_00659,"""MYSA has closed the Laurel Point fields, due to the weather conditions. All sessions there on Monday are canceled. :(""",Negative,Community_Discussion
TXT_00660,I have an extra ticket for kenny chesney and Jason aldean Saturday at Metlife if you want to go let me know!,Neutral,Community_Discussion
TXT_00661,SCOTUS cannot make law only rule on it. Get real America.  Unless it's healthcare.Then they feel they can.,Negative,Community_Discussion
TXT_00662,Come &amp; Celebrate Prince George's 2nd Birthday with Us! Complimentary Ice Cream for Kids !  #RoyalBaby #birthday #icecream #celebration,Positive,Community_Discussion
TXT_00663,Tomorrow is going to be a peasant-fest. Nicholas Witchell is going to be swanning about the BBC like a Jim fucking White. Boak.,Negative,Community_Discussion
TXT_00664,One hour to our Thursday Stream! Let's try and beat the Rotten in Dark Souls 2 this time! #twitch,Neutral,Community_Discussion
TXT_00665,"@user I\u2019m going to be at your Santos Party House this Saturday for the \""""""""Weird by Weird Standards\"""""""" party. Stop by and we\u2019ll rage!!""",Positive,Community_Discussion
TXT_00666,"@user @user @user ""Bennet later dodged a question about the possibility of a Joe Biden run"", 4th down eh? UR all hypocrites!",Negative,Technical_Issues
TXT_00667,So it\u2019s the grunge night at blue room blackpool tomorrow night! Pearl jam\u002c Alice in chains and nirvana cover bands! 9pm.,Neutral,Account_Security
TXT_00668,"""#WWE debuting new children's series """"""""Saturday Morning Slam"""""""" on the CW Network at 10 a.m. EST today. .""",Neutral,Community_Discussion
TXT_00669,@user c'mon.. do some poster chipkawing in Delhi about this! media is too busy talking about yakub!,Neutral,Community_Discussion
TXT_00670,"""Cainer was given a Key to the City of SF. June 13th will also forever be known as """"""""Matt Cain Day."""""""" #SFGiants #PerfectCain""",Positive,Community_Discussion
TXT_00671,Erdogan's gamble on bombing the Kurds may backfire in coming election #Turkey,Negative,Community_Discussion
TXT_00672,Dustin Johnson will be awesome until he needs a 2ft putt on the 72nd hole come Sunday. Folds like a lawn chair under pressure. #PGA,Positive,Community_Discussion
TXT_00673,Make plans to come join us at the Pride Parade tomorrow starting @ 13h!  #CapitalPride #OttawaPride #Ottawa,Positive,Community_Discussion
TXT_00674,I'm done with SATs. If anyone wants my sat book w/ notes hit me up. I'll let you have it.,Positive,Community_Discussion
TXT_00675,@user @user I think we need this for the Lexus slide for 5th floor.,Positive,Community_Discussion
TXT_00676,Serena beat her sister Venus in the quarter finals.She is 2 matches away to the 4th successive Grand Slam in a row #USOpen2015,Positive,Community_Discussion
TXT_00677,Gotta have a Callahan's Hot Dog Thursday for National Hot Dog Day with all the trimmings Fries or Onion Rings and Root Beer.,Positive,Community_Discussion
TXT_00678,"October 6th can't come any faster... I will be eating a McMuffin at noon while reading the new, fully illustrated Harry Potter book. #nerd",Positive,Community_Discussion
TXT_00679,Kinda just want to stay home and cry all day tomorrow...,Negative,Community_Discussion
TXT_00680,Tomorrow The Last Day of Work then I'm Off for a Week.. Ima Walk in there Like Kendrick on the Vice City Video,Neutral,Community_Discussion
TXT_00681,"Currently sat listening to Mariah Carey - All i want for christmas is you, GOD HELP",Neutral,Community_Discussion
TXT_00682,@user @user you can\u2019t be serious you\u2019re acting as if Parker just sat down for those rings. Parker makes the spurs what they r,Negative,Technical_Issues
TXT_00683,"""Welp, blue jays saying fuck pitch counts. David Price back in for the 8th.""",Negative,Community_Discussion
TXT_00684,RT @user They should make a new Friday and have Kevin Hart Katt Williams And Mike Epps in it.,Neutral,Community_Discussion
TXT_00685,if i can change my schedule right now im gucci so i wont have to worry about tomorrow when i see her,Neutral,Community_Discussion
TXT_00686,@user :p nd im on job since 3rd day of Eid :(,Neutral,Community_Discussion
TXT_00687,""" TheRealPSL Starbucks I hate this. Just wait until the 8th "" - Donald Trump #DonaldTrump #TrumpQuote #TrumpForPresident",Negative,Community_Discussion
TXT_00688,I just heard that Carly Fiorina may not make the CNN Debate because of OLD Polling they use!!!  Now this is the...,Negative,Community_Discussion
TXT_00689,"""Werleman's Wager: If you are an atheist &amp; call atheists Islamophobic for being critical of Islam, a radical Muslims may spare your life.""",Neutral,Community_Discussion
TXT_00690,Channel 4 30 years old on Friday! D\u2019oh Showed some great programmes over the years\u002c especially Paul Hogan.,Positive,Community_Discussion
TXT_00691,"I don't get the speakers at 6th form, can I only play artists like Beyonce? If I don't will it be frown upon or will my phone be yanked out?",Neutral,Community_Discussion
TXT_00692,The 'Muslims Facing Tomorrow' organization is as big of a joke as the 'Muslim Canadian Congress' organization.,Negative,Community_Discussion
TXT_00693,Why do I feel like i'm falling in love with Kendrick for a 3rd time? This is weird. The dude just seems so happy and finally at peace.,Positive,Technical_Issues
TXT_00694,What\u2019s worse than being stuck in a time loop of Groundhog day? Being stuck in a Monday loop.,Negative,Community_Discussion
TXT_00695,Wish @user was in the 574 so we could go to IHOP tomorrow,Positive,Community_Discussion
TXT_00696,Sunday night is Chilis night in the Turner house lol,Positive,Community_Discussion
TXT_00697,2nd Place again.  How could it happen?  #MTVSTARS Lady Gaga,Negative,Technical_Issues
TXT_00698,"""Hillary's passionate about overturning Citizens United because she knows 1st hand what it's done to our democracy""",Positive,Community_Discussion
TXT_00699,Gucci plenty motive force stock august tower the duplicated thy hand fellow feeling collateral into the negati...,Neutral,Community_Discussion
TXT_00700,Fan hit flush on the head by Harris English wayward drive on 1st. Lots of blood #hadtohurt #shoutfore #players,Negative,Community_Discussion
TXT_00701,Here's what a Charlie Hebdo cartoonist drew after the 2nd Paris attack in less than a year... @user,Neutral,Community_Discussion
TXT_00702,"""on February 13th. \""""""""Desperation Day\"""""""" A magical night\u002c when a ten has the self-esteem of a four and the depraved enthusiasm of a two. :bd""",Neutral,Community_Discussion
TXT_00703,Radio City will always be one of the most speical shows the Jonas Fans will remember..it was the 1st show we had our boys back together,Positive,Community_Discussion
TXT_00704,Tomorrow going to hat yai then penang :),Positive,Community_Discussion
TXT_00705,"""\""""""""@__ChelleBell__: @user @user oh ok. Pick Jessica ass up too when you come.\"""""""" Imaaa just come tomorrow!""",Neutral,Community_Discussion
TXT_00706,Surely Spurs are going to sign a striker before 6pm. Kane is currently the only viable option. Sun may deputise but is unknown,Neutral,Community_Discussion
TXT_00707,I feel bad for Niall girls because Niall hooked up with a girl and gave her his number and 7th row tickets for their concert... stay strong,Neutral,Community_Discussion
TXT_00708,"April 21, 1985 Madonna performs Like A Virgin on The Virgin Tour in Costa Mesa at the Pacific Amphitheatre",Neutral,Community_Discussion
TXT_00709,Gareth Bale was never going to leave Real Madrid insists agent | Football | The Guardian,Neutral,Community_Discussion
TXT_00710,"Contrary to what you may have heard in the media, Rick Perry has a loyal, dedicated team that is committed to...",Positive,Community_Discussion
TXT_00711,@user when that sun is high in that Texas sky\u002c I\u2019ll be buckin it to county fair. Amarillo by morning. Amarillo ill be there...,Neutral,Community_Discussion
TXT_00712,What are you doing this Thursday night? Want to find your true self? Zen out and reach nirvana with a little free...,Neutral,Community_Discussion
TXT_00713,On October 6th illustrated Harry Potter comes out and McDonald's starts serving breakfast all day.,Positive,Community_Discussion
TXT_00714,This is the binder Dexter picked out for 1st grade!,Neutral,Community_Discussion
TXT_00715,"May the Force (touch) be with you, Apple. Unleash that monster iPad. Come on! #AppleEvent",Positive,Technical_Issues
TXT_00716,2nd half when it really mattered them Dublin players decided they were winning &amp; that was that. Kerry are getting embarrassed in 2 weeks!,Neutral,Community_Discussion
TXT_00717,Old school Green Day and Sum 41 playing at work. I just might make it through the night,Neutral,Community_Discussion
TXT_00718,Desperately trying to stick with Game of Thrones but 4 episodes into the 1st series and I'm losing interest rapid.,Negative,Community_Discussion
TXT_00719,"""Flatmate night in watching Twilight for the 1st time, not sure if Im more shocked that its so misogynistic or that its just such a bad movie""",Negative,Community_Discussion
TXT_00720,Tech: Android&gt;Star Wars: Uprising launches September 10 on iOS and Android - GB: Star Wars canon is about t..http://t.co/oiTvPxGfby #mobile,Positive,Community_Discussion
TXT_00721,De La Soul is Sunday at Clockenflap?! WTF! At least they had the decency to sched Uptown Rockers for Saturday @user #NYinHK,Negative,Community_Discussion
TXT_00722,"""\""""""""@minhazmerchant: Moily\u2019s got amazing timing--hiking LPG price just before Himachal polls on Sunday. Guaranteed vote loser\"""""""" even they fed up""",Negative,Community_Discussion
TXT_00723,I hope there's a STRAIGHT OUTTA COMPTON DVD extra where you see Ice Cube write all of FRIDAY and laugh at every joke as he does.,Positive,Community_Discussion
TXT_00724,Real Madrid and/or #mufc may consider an appeal over the cause of the David De Gea delay (i.e. computer glitch). #SSNHQ,Neutral,Technical_Issues
TXT_00725,"""There's this scene in the 2nd season of naruto where sasuke says """"what's up """"and I laugh so hard every time""",Positive,Community_Discussion
TXT_00726,"""Just caught up on Tuesday nights Accused, @user was quality in the last two. All 4 have been quality Jimmy McGovern = great writer""",Positive,Community_Discussion
TXT_00727,in my college class on Thursday this guy who looked like Josh Hamilton sat next to me I was literally about to cry,Positive,Community_Discussion
